FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat
108,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2606:4700:3030::6815:59e3,56100,443,TCP,13.909238815307617,13,26,2954,23212,227.23076923076923,364.8839971291516,74,1374,892.7692307692307,1026.6218428827742,74,3974,0.36603260040283203,1.9663514272556164,0.0,12.312335968017578,1.159103234608968,3.3664004721882566,0.0,12.312335968017578,0.5532619571685791,2.4209061541617953,0.0,12.39660096168518,13.909238815307617,13.831548929214478,26166,39,1881.1956820529515,2.803891752658607,0.5,0.1272617611580217,74.0,74.0,109.0,549.8000000000004,105.0,527.0,1354.0,1374.0,0.0,0.00010597705841064453,0.04595160484313965,0.1813798427581792,0.0028467178344726562,0.10387694835662842,0.284858763217926,0.4923225164413453,0.0,0.0,0.006092071533203125,0.37811193466186543,0,1,0,4,13,0,0,1,0,13,26,0,0.0843038558959961,0.7984514236450195,1.512598991394043,0.7141475677490234,12.312335968017578,12.312335968017578,12.312335968017578,0.0,Other,Web
109,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,60932,53,TCP,16.239442110061646,12,11,985,1093,82.08333333333333,12.559580230069617,74,109,99.36363636363636,53.792991647734404,74,258,0.7381564595482566,3.341838171780235,0.0,16.052179098129272,1.4763129190965132,4.609393065597016,1.9788742065429688e-05,16.052179098129272,1.623253083229065,4.810335291195595,0.0,16.05405306816101,16.239442110061646,16.23253083229065,2078,23,127.96006081468225,1.416304811712075,1.0909090909090908,0.9011893870082343,74.0,75.0,86.0,105.80000000000001,74.0,75.0,86.0,143.0,4.309415817260742e-05,0.00022101402282714844,0.006682157516479492,0.05050525665283207,0.00015652179718017578,0.003195047378540039,0.0378270149230957,0.09897994995117188,0.0,0.005046367645263672,0.0563313364982605,1.6678293228149357,2,2,2,4,10,0,2,2,0,4,11,0,0.08295702934265137,0.09363150596618652,0.10430598258972168,0.010674476623535156,16.052179098129272,16.052179098129272,16.052179098129272,0.0,Other,System
110,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,58009,53,TCP,0.098052978515625,6,5,493,475,82.16666666666667,12.733376963276038,74,109,95.0,35.78826623350173,74,166,0.0098052978515625,0.016987226865458626,0.0,0.05221199989318848,0.019610595703125,0.022879530576554726,3.504753112792969e-05,0.05851101875305176,0.022829949855804443,0.03574933424431216,0.0,0.08465290069580078,0.098052978515625,0.09131979942321777,968,11,9872.214130096483,112.18425147836912,1.2,1.0378947368421052,74.0,75.0,83.5,97.5,74.0,75.0,86.0,134.0,0.00010669231414794922,0.0007790327072143555,0.0060890913009643555,0.034418010711669916,4.696846008300781e-05,0.006726980209350586,0.03273296356201172,0.048199796676635744,0.0009495019912719727,0.003333449363708496,0.025213897228240967,0.06087729930877687,1,1,1,2,5,0,1,1,0,2,5,0,0.098052978515625,0.098052978515625,0.098052978515625,0.0,0,0,0,0,Other,System
111,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,50016,53,TCP,0.1018838882446289,6,5,493,451,82.16666666666667,12.733376963276038,74,109,90.2,26.293725487271672,74,142,0.01018838882446289,0.02499504489080342,0.0,0.08484697341918945,0.02037677764892578,0.03562353597058751,2.5033950805664062e-05,0.09147214889526367,0.02393972873687744,0.037366805550265614,0.0,0.08850288391113281,0.1018838882446289,0.09575891494750977,944,11,9265.449290013385,107.96604045566446,1.2,1.0931263858093125,74.0,75.0,83.5,97.5,74.0,75.0,86.0,119.60000000000001,0.0001544952392578125,0.00045049190521240234,0.0054267048835754395,0.013917136192321749,0.00031185150146484375,0.003763914108276367,0.006310939788818359,0.05740766525268556,0.0004418492317199707,0.0036280155181884766,0.027125895023345947,0.06395208835601808,1,1,1,2,5,0,1,1,0,2,5,0,0.1018838882446289,0.1018838882446289,0.1018838882446289,0.0,0,0,0,0,Other,System
112,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,56870,53,TCP,0.10453081130981445,6,6,494,519,82.33333333333333,13.085190950927014,74,110,86.5,22.55179224215524,74,136,0.00950280102816495,0.022227787551217876,0.0,0.07922601699829102,0.02090616226196289,0.03579283784749784,1.8835067749023438e-05,0.09229803085327148,0.019761371612548827,0.030117835827606115,0.0,0.07922601699829102,0.10453081130981445,0.09880685806274414,1013,12,9690.922583558757,114.79868805795171,1.0,0.9518304431599229,74.0,75.0,83.5,98.0,74.0,74.5,83.25,111.0,0.00012099742889404297,0.0003018379211425781,0.00604403018951416,0.006948947906494141,0.0002231597900390625,0.005762815475463867,0.006227970123291016,0.0578700065612793,0.0,0.006666898727416992,0.012913942337036133,0.05270118713378907,1,1,1,2,5,0,1,1,0,2,6,0,0.10453081130981445,0.10453081130981445,0.10453081130981445,0.0,0,0,0,0,Other,System
113,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,65269,53,TCP,0.10378384590148926,6,6,494,514,82.33333333333333,13.085190950927014,74,110,85.66666666666667,23.893281249943232,74,139,0.00943489508195357,0.023520436050256735,0.0,0.08340287208557129,0.019504404067993163,0.036179026618861396,4.792213439941406e-05,0.09175300598144531,0.019761371612548827,0.03197693809441272,0.0,0.08340287208557129,0.09752202033996582,0.09880685806274414,1008,12,9712.494186781101,115.6249307950131,1.0,0.9610894941634242,74.0,75.0,83.5,98.0,74.0,74.5,77.25,108.5,0.00017952919006347656,0.0006608963012695312,0.005619406700134277,0.006513118743896484,4.9114227294921875e-05,0.00038504600524902344,0.0052869319915771484,0.057166576385498054,0.0006608963012695312,0.007256031036376953,0.007487058639526367,0.053036546707153326,1,1,1,2,5,0,1,1,0,2,6,0,0.10378384590148926,0.10378384590148926,0.10378384590148926,0.0,0,0,0,0,Other,System
114,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,63963,53,TCP,0.10026288032531738,6,5,494,428,82.33333333333333,13.085190950927014,74,110,85.6,20.75186738585229,74,127,0.010026288032531739,0.023916118873768967,3.0994415283203125e-05,0.08145594596862793,0.01926455497741699,0.03586338950763624,3.0994415283203125e-05,0.09090113639831543,0.02393972873687744,0.033274625062032444,0.0019469261169433594,0.08145594596862793,0.09632277488708496,0.09575891494750977,922,11,9195.825982740951,109.7115898157814,1.2,1.1542056074766356,74.0,75.0,83.5,98.0,74.0,75.0,78.0,107.4,0.0003479123115539551,0.0012274980545043945,0.004363000392913818,0.01449964046478269,6.079673767089844e-05,0.0005080699920654297,0.00482177734375,0.05646939277648927,0.003816068172454834,0.006178021430969238,0.026301681995391846,0.05939424037933351,1,1,1,2,5,0,1,0,0,2,5,0,0.10026288032531738,0.10026288032531738,0.10026288032531738,0.0,0,0,0,0,Other,System
115,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,62612,53,TCP,0.10638999938964844,6,6,491,525,81.83333333333333,12.033518004123131,74,107,87.5,27.98660393831306,74,150,0.009671818126331676,0.022919336023475203,0.0,0.08145594596862793,0.019623374938964842,0.03670737482711617,2.9087066650390625e-05,0.09296298027038574,0.020447587966918944,0.03085791068862491,0.0,0.08145594596862793,0.09811687469482422,0.10223793983459473,1016,12,9549.76976998512,112.79255633840692,1.0,0.9352380952380952,74.0,75.0,83.5,96.5,74.0,74.5,77.25,114.0,3.349781036376953e-05,0.0006089210510253906,0.006212592124938965,0.008899927139282227,3.790855407714844e-05,0.0006089210510253906,0.004477977752685547,0.057568979263305675,0.0,0.009863853454589844,0.010918140411376953,0.05324082374572754,1,1,1,2,5,0,1,1,0,2,6,0,0.10638999938964844,0.10638999938964844,0.10638999938964844,0.0,0,0,0,0,Other,System
116,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,59190,53,TCP,0.10553812980651855,6,5,491,437,81.83333333333333,12.033518004123131,74,107,87.4,24.344198487524704,74,136,0.010553812980651856,0.023847266165652452,0.0,0.08145594596862793,0.019457626342773437,0.03645215567190855,2.5987625122070312e-05,0.09229493141174316,0.025408506393432617,0.03262047367498345,0.0,0.08145594596862793,0.09728813171386719,0.10163402557373047,928,11,8793.030553993029,104.22773285983115,1.2,1.1235697940503433,74.0,75.0,83.5,96.5,74.0,75.0,78.0,112.80000000000001,0.00011283159255981445,0.0013575553894042969,0.007163524627685547,0.016078066825866672,3.910064697265625e-05,0.0006899833679199219,0.004238128662109375,0.05707221031188966,0.007397890090942383,0.01008903980255127,0.028099656105041504,0.06011343002319337,1,1,1,2,5,0,1,0,0,2,5,0,0.10553812980651855,0.10553812980651855,0.10553812980651855,0.0,0,0,0,0,Other,System
117,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,49683,53,TCP,1.6417090892791748,19,18,1556,1599,81.89473684210526,13.021822723260023,74,117,88.83333333333333,30.09660372127652,74,183,0.045603030257754855,0.14037926382734264,0.0,0.7407100200653076,0.09120606051550971,0.19930452403693058,1.3828277587890625e-05,0.7864999771118164,0.09620076067307416,0.1936750785970267,0.0,0.7407100200653076,1.6417090892791748,1.6354129314422607,3155,37,1921.7777501525961,22.53748867056927,1.0555555555555556,0.9731081926203877,74.0,74.0,86.0,106.2,74.0,74.5,84.0,136.5,9.34600830078125e-05,0.0017545223236083984,0.008200287818908691,0.07734537124633789,0.00014126300811767578,0.0039376020431518555,0.07577234506607056,0.23327884674072288,0.0,0.008383035659790039,0.08046078681945801,0.2557361125946046,3,3,2,6,16,0,3,3,0,6,18,0,1.6417090892791748,1.6417090892791748,1.6417090892791748,0.0,0,0,0,0,Other,System
118,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::8efa:4206,57333,443,UDP,5.511961936950684,18,20,11768,8399,653.7777777777778,574.1149280564684,93,1292,419.95,487.908134283494,83,1292,0.14897194424191038,0.7922150348761536,0.0,4.899476051330566,0.31971223214093375,1.1459022623482378,2.193450927734375e-05,4.899476051330566,0.287251259151258,1.104464097710355,0.0,4.969499826431274,5.435107946395874,5.457773923873901,20167,38,3658.769822920212,6.894096953982647,0.9,1.4011191808548638,94.75,350.5,1292.0,1292.0,86.0,102.0,716.25,1292.0,5.602836608886719e-05,0.007642984390258789,0.0262148380279541,0.04982624053955077,7.700920104980469e-05,0.020735979080200195,0.07400393486022949,0.12674708366394047,0.0,0.012380123138427734,0.03365159034729004,0.09964032173156731,0,0,0,0,0,0,0,0,0,0,0,0,0.14304590225219727,0.3062429428100586,0.4694399833679199,0.16319704055786133,4.899476051330566,4.899476051330566,4.899476051330566,0.0,Other,Web
119,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2606:4700:9c64:f53:79dd:57c:f93:c29a,54998,443,TCP,13.72339415550232,9,7,2706,2417,300.6666666666667,431.1143184302228,74,1374,345.2857142857143,453.9888967445646,74,1374,0.9148929437001546,3.338574656807253,0.0,13.406230926513672,1.71542426943779,4.418877704543248,0.0,13.406230926513672,2.2763916651407876,5.024159983372332,0.0,13.510548114776611,13.72339415550232,13.658349990844727,5123,16,373.3041507042892,1.1658923309132594,1.2857142857142858,1.1195697145221348,74.0,74.0,138.0,865.2000000000002,74.0,86.0,367.5,901.2000000000003,0.00011241436004638672,0.0007770061492919922,0.06427466869354248,0.0696481704711914,0.000757753849029541,0.06442558765411377,0.08550781011581421,4.09833514690399,0.0017852783203125,0.03834402561187744,0.07072210311889648,6.790830969810486,1,1,0,2,8,0,1,1,0,2,7,0,0.06392717361450195,0.15858161449432373,0.2532360553741455,0.09465444087982178,13.406230926513672,13.406230926513672,13.406230926513672,0.0,Other,Web
120,10.26.253.193,10.26.253.175,56506,53,TCP,0.14926409721374512,7,6,430,421,61.42857142857143,13.124210374692401,54,92,70.16666666666667,30.639934000509133,54,138,0.012438674767812094,0.024012415971909385,6.508827209472656e-05,0.07657694816589355,0.024877349535624187,0.04893455581157909,0.00024199485778808594,0.13420391082763672,0.028783607482910156,0.0315057932448221,0.0017549991607666016,0.07657694816589355,0.14926409721374512,0.14391803741455078,851,13,5701.304036839978,87.09395120907135,1.1666666666666667,1.0213776722090262,54.0,54.0,61.0,76.4,54.0,54.5,63.25,102.0,0.00038307905197143555,0.002169489860534668,0.0050032734870910645,0.048473978042602554,0.0013280510902404785,0.004587531089782715,0.005198061466217041,0.06970846652984619,0.0033211708068847656,0.005745887756347656,0.0565190315246582,0.06855378150939942,1,1,0,2,6,0,1,1,0,2,6,0,0.14926409721374512,0.14926409721374512,0.14926409721374512,0.0,0,0,0,0,Other,System
121,10.26.253.193,10.26.253.175,65432,53,TCP,0.13185405731201172,7,6,430,404,61.42857142857143,13.124210374692401,54,92,67.33333333333333,24.38350991050213,54,121,0.01098783810933431,0.020764237660853356,0.0,0.06964397430419922,0.02197567621866862,0.04226255098409878,2.09808349609375e-05,0.11634302139282227,0.025252580642700195,0.02733757981066314,0.0,0.06964397430419922,0.13185405731201172,0.12626290321350098,834,13,6325.17509890857,98.59385645780745,1.1666666666666667,1.0643564356435644,54.0,54.0,61.0,76.4,54.0,54.5,63.25,93.5,7.62939453125e-05,0.002299070358276367,0.0056043267250061035,0.03731951713562013,0.0012859702110290527,0.004868030548095703,0.005463540554046631,0.06095755100250244,0.005693912506103516,0.006151914596557617,0.044773101806640625,0.05969562530517578,1,1,0,2,6,0,1,1,0,2,6,0,0.13185405731201172,0.13185405731201172,0.13185405731201172,0.0,0,0,0,0,Other,System
122,10.26.253.193,10.26.253.175,49994,53,TCP,0.14872193336486816,7,6,430,408,61.42857142857143,13.124210374692401,54,92,68.0,25.852143689321654,54,125,0.012393494447072348,0.024205239168429548,0.0,0.08071017265319824,0.024786988894144695,0.0489832906755977,1.6927719116210938e-05,0.13420701026916504,0.028655385971069335,0.03177005038957543,0.0,0.08071017265319824,0.14872193336486816,0.14327692985534668,838,13,5634.676614538663,87.41145106086232,1.1666666666666667,1.053921568627451,54.0,54.0,61.0,76.4,54.0,54.5,63.25,95.5,8.803606033325195e-05,0.001849055290222168,0.0054482221603393555,0.04337515830993654,0.0009928345680236816,0.004526019096374512,0.005354642868041992,0.06978094577789307,0.005745887756347656,0.006151914596557617,0.050668954849243164,0.06869368553161621,1,1,0,2,6,0,1,1,0,2,6,0,0.14872193336486816,0.14872193336486816,0.14872193336486816,0.0,0,0,0,0,Other,System
123,10.26.253.193,10.26.253.175,65313,53,TCP,0.15067481994628906,7,6,435,446,62.142857142857146,14.797959042946927,54,97,74.33333333333333,39.88594851434386,54,163,0.012556234995524088,0.023909267820287072,0.0,0.0797271728515625,0.025112469991048176,0.04862736317350038,1.5974044799804688e-05,0.13370394706726074,0.029029035568237306,0.03137775956752963,0.0,0.0797271728515625,0.15067481994628906,0.14514517784118652,881,13,5847.02872260972,86.27851690570527,1.1666666666666667,0.9753363228699552,54.0,54.0,61.0,78.4,54.0,54.5,63.25,114.5,7.444620132446289e-05,0.002496957778930664,0.0062403082847595215,0.04350001811981202,0.0013752579689025879,0.0052509307861328125,0.006089985370635986,0.06999397277832031,0.0065920352935791016,0.00698399543762207,0.05184197425842285,0.06857309341430665,1,1,0,2,6,0,1,1,0,2,6,0,0.15067481994628906,0.15067481994628906,0.15067481994628906,0.0,0,0,0,0,Other,System
124,10.26.253.193,10.26.253.175,64519,53,TCP,0.15290498733520508,7,6,435,640,62.142857142857146,14.797959042946927,54,97,106.66666666666667,115.53883426027035,54,365,0.012742082277933756,0.023861840152845207,0.0,0.0797271728515625,0.025484164555867512,0.04850920403047837,2.288818359375e-05,0.1337440013885498,0.029503440856933592,0.031057164547564513,0.0,0.0797271728515625,0.15290498733520508,0.14751720428466797,1075,13,7030.509721984002,85.02011756817863,1.1666666666666667,0.6796875,54.0,54.0,61.0,78.4,54.0,54.5,57.25,211.5,8.356571197509766e-05,0.0026015043258666992,0.006901562213897705,0.04368734359741212,0.0013653039932250977,0.005267024040222168,0.007721245288848877,0.07113099098205566,0.0065920352935791016,0.009356021881103516,0.05184197425842285,0.06857309341430665,1,1,0,2,6,0,1,1,0,2,6,0,0.15290498733520508,0.15290498733520508,0.15290498733520508,0.0,0,0,0,0,Other,System
125,10.26.253.193,10.26.253.175,51600,53,TCP,0.1480400562286377,7,6,435,480,62.142857142857146,14.797959042946927,54,97,80.0,55.91958512006326,54,205,0.012336671352386475,0.023018676899082914,0.0,0.07596898078918457,0.02467334270477295,0.04806870278697409,2.5987625122070312e-05,0.13201689720153809,0.028218173980712892,0.029995783394866346,0.0,0.07596898078918457,0.1480400562286377,0.14109086990356445,915,13,6180.759608648387,87.8140709425454,1.1666666666666667,0.90625,54.0,54.0,61.0,78.4,54.0,54.5,57.25,131.5,0.00011849403381347656,0.002249002456665039,0.007148623466491699,0.04367909431457521,0.001201033592224121,0.004528999328613281,0.006267845630645752,0.0694270133972168,0.005385875701904297,0.008707046508789062,0.05102896690368652,0.06599297523498535,1,1,0,2,6,0,1,1,0,2,6,0,0.1480400562286377,0.1480400562286377,0.1480400562286377,0.0,0,0,0,0,Other,System
126,10.26.253.193,10.26.253.175,59083,53,TCP,0.15970587730407715,7,6,423,403,60.42857142857143,10.821369636803214,54,85,67.16666666666667,27.242226210221677,54,128,0.013308823108673096,0.025475175335660707,0.0,0.08656477928161621,0.02661764621734619,0.051876452453016086,1.4066696166992188e-05,0.14247894287109375,0.030617570877075194,0.03365648790432054,0.0,0.08656477928161621,0.15970587730407715,0.15308785438537598,826,13,5172.007529987834,81.39963424920319,1.1666666666666667,1.0496277915632755,54.0,54.0,61.0,73.60000000000001,54.0,54.5,57.25,93.0,0.00018745660781860352,0.002672910690307617,0.0068645477294921875,0.043646645545959484,0.0013922452926635742,0.005246996879577637,0.006270408630371094,0.07449841499328613,0.005345821380615234,0.008707046508789062,0.05247020721435547,0.07292695045471191,1,1,0,2,6,0,1,1,0,2,6,0,0.15970587730407715,0.15970587730407715,0.15970587730407715,0.0,0,0,0,0,Other,System
127,10.26.253.193,10.26.253.175,56856,53,TCP,0.14786195755004883,7,6,423,389,60.42857142857143,10.821369636803214,54,85,64.83333333333333,22.033434190389436,54,114,0.012321829795837402,0.02301612506916732,0.0,0.07596898078918457,0.024643659591674805,0.04804232952764502,1.2874603271484375e-05,0.13193798065185547,0.02833280563354492,0.029909279077833955,0.0,0.07596898078918457,0.14786195755004883,0.1416640281677246,812,13,5491.608615591008,87.91984236783632,1.1666666666666667,1.0874035989717223,54.0,54.0,61.0,73.60000000000001,54.0,54.5,57.25,86.0,0.00011402368545532227,0.0023500919342041016,0.006724894046783447,0.043655943870544445,0.0012816190719604492,0.004721999168395996,0.005929708480834961,0.06913149356842041,0.005959033966064453,0.008707046508789062,0.05102896690368652,0.06599297523498535,1,1,0,2,6,0,1,1,0,2,6,0,0.14786195755004883,0.14786195755004883,0.14786195755004883,0.0,0,0,0,0,Other,System
128,10.26.253.193,10.26.253.175,62881,53,TCP,0.14728116989135742,7,6,423,393,60.42857142857143,10.821369636803214,54,85,65.5,23.521266972678152,54,118,0.012273430824279785,0.023020756898362978,0.0,0.07596898078918457,0.02454686164855957,0.04792143004763323,0.0002338886260986328,0.13158512115478516,0.028218173980712892,0.02988688742123538,0.0,0.07596898078918457,0.14728116989135742,0.14109086990356445,816,13,5540.423128102023,88.26654493299792,1.1666666666666667,1.0763358778625953,54.0,54.0,61.0,73.60000000000001,54.0,54.5,57.25,88.0,0.00022995471954345703,0.0020339488983154297,0.006494641304016113,0.04360482692718507,0.001202225685119629,0.00453948974609375,0.005854904651641846,0.06886065006256104,0.005745887756347656,0.008707046508789062,0.050668954849243164,0.065848970413208,1,1,0,2,6,0,1,1,0,2,6,0,0.14728116989135742,0.14728116989135742,0.14728116989135742,0.0,0,0,0,0,Other,System
129,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2a04:4e42:25::347,57132,443,UDP,0.12434196472167969,7,8,3706,4079,529.4285714285714,509.2043814037899,102,1292,509.875,512.558883812387,83,1342,0.008881568908691406,0.011628481938606307,0.0,0.0357058048248291,0.020723660786946613,0.02424082163943155,6.890296936035156e-05,0.06138205528259277,0.012535572052001953,0.015037292360273593,0.0,0.04349803924560547,0.12434196472167969,0.08774900436401367,7785,15,62609.5945759384,120.63505698639382,0.875,0.9085560186320176,123.5,165.0,950.0,1292.0,87.5,235.0,836.5,1342.0,9.447336196899414e-05,0.0008965730667114258,0.015439867973327637,0.025601911544799807,0.0002079010009765625,0.008798480033874512,0.03816187381744385,0.053252458572387695,0.0,0.008270978927612305,0.01798999309539795,0.031868839263916024,0,0,0,0,0,0,0,0,0,0,0,0,0.12434196472167969,0.12434196472167969,0.12434196472167969,0.0,0,0,0,0,Other,Web
